Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Davidiellaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Davidiella	genus	14	0	0	4	0	10	28	2	8	2	0	14	5	102	46	0	2	1	1	2	3	2	3	0	4	6	3	2
Capnobotryella	genus	0	0	0	1	0	12	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Elasticomyces	genus	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Phaeotheca	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Rachicladosporium	genus	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycosphaerellaceae	family	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycosphaerellaceae_unidentified	genus	1	7	13	78	1	2	1	0	1	0	0	0	0	0	0	2	0	1	1	0	0	0	17	0	5	0	0	0
Sphaerulina	genus	2	0	0	0	0	1	0	0	0	15	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
Devriesia	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Endoconidioma	genus	0	0	0	4	1	10	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Dothideales_unidentified_1	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Aureobasidium	genus	0	1	0	0	0	3	1	0	0	11	1	1	1	1	3	0	0	0	0	0	1	0	1	8	1	0	0	0
Dothioraceae_unidentified	genus	1	1	0	1	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	1	0	0	0
Sydowia	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Celosporium	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
Dothideomycetes_unidentified_1	genus	2	7	4	12	0	2	1	0	16	11	1	16	6	12	81	0	3	364	0	2	1	130	11	4	3	0	0	0
Gloniaceae	family	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cenococcum	genus	16	487	281	175	36	5	6	0	0	0	6082	1	8	0	0	2	0	3	0	0	1	734	166	11	104	6	396	5
Hysteriales_unidentified_1	genus	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Incertae_sedis_8	order	4	1	5	1	1	2	1	1	0	0	4	0	7	1	2	0	0	0	1	0	6	1	1	2	0	1	1	2
Scleroconidioma	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Myxotrichaceae	family	3	13	2	0	1	1	2	0	0	0	1	0	0	1	3	1	0	0	17	0	4	2	0	1	1	0	0	0
Gymnostellatospora	genus	18	3	3	1	0	6	133	54	0	10	9	1	51	9	17	25	0	1	36	0	15	9	0	10	3	24	9	41
Oidiodendron	genus	171	1539	1566	1003	733	441	249	13	1	113	1465	9	266	59	180	215	10	148	1789	0	559	1419	500	174	86	235	381	108
Pseudeurotiaceae	family	0	0	0	1	2	2	1	1	0	0	1	0	2	5	2	2	0	0	0	0	1	0	1	1	1	1	3	1
Pseudeurotiaceae_unidentified	genus	1	8	8	10	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	2	3	52	2	5	2	4	2
Pseudeurotium	genus	278	94	1252	630	782	2436	326	9	1	6	172	13	209	36	53	2663	6	58	425	2	469	42	65	223	35	1465	542	895
Pseudogymnoascus	genus	459	37	60	129	59	77	150	433	2	87	184	108	515	2348	982	25	0	9	116	0	316	22	139	149	154	204	160	93
Pleosporales	order	1	0	3	0	0	0	2	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0
Massariosphaeria	genus	0	0	0	0	1	1	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
Ochrocladosporium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Phoma	genus	8	0	2	0	4	2	125	5	38	8	0	343	1	6	28	0	0	1	0	0	2	3	0	2	2	0	0	0
Stagonosporopsis	genus	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Acicuseptoria	genus	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
Lindgomyces	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montagnulaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraconiothyrium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
Lophium	genus	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeosphaeriaceae	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaeosphaeria	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Stagonospora	genus	2	0	0	0	0	1	2	0	0	0	0	0	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0
Pleosporaceae	family	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Alternaria	genus	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0
Drechslera	genus	0	0	0	0	0	0	0	0	0	0	1	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Embellisia	genus	0	0	1	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Pleosporaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Pleosporales_unidentified_1	genus	2	112	2	0	1	3	108	16	8	0	0	39	1	9	12	0	2	0	0	2	5	10	4	66	26	4	87	1
Sporormiaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Sporormiella	genus	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Helicoma	genus	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tubeufiaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Venturiaceae_1	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizosphaera	genus	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sympoventuria	genus	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Venturia	genus	0	0	0	0	0	0	0	0	19	3	0	1	1	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Sympoventuriaceae_unidentified	genus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Venturiaceae_unidentified	genus	0	2	4	52	1	11	0	0	0	1	5	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	0	0
Eurotiomycetes	class	2	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	17	2	11	96	13	21	0
Chaetothyriales	order	1	50	18	4	4	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	99	90	2	202	1134	86	421	1
Chaetothyriales_unidentified_1	genus	0	2553	300	12	2	1	0	2	2	2	41	1	8	3	0	1	1	0	0	0	16	54	3	76	471	237	564	5
Herpotrichiellaceae	family	7	6	5	2	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	40	35	0	13	40	12	119	0
Capronia	genus	2	2	5	42	0	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	1	8	0	0	0
Cladophialophora	genus	1	98	52	48	3	2	0	0	23	80	12	1	0	0	18	2	3	1	0	0	58	57	39	7	32	6	4	1
Exophiala	genus	0	0	3	4	0	0	4	1	3	1	0	0	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0
Herpotrichiellaceae_unidentified	genus	0	445	142	145	254	4	1	1	0	0	59	4	2	3	3	1	0	0	0	0	47	1086	266	281	1311	682	793	1
Phaeococcomyces	genus	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Eurotiales	order	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Eurotiales_unidentified_1	genus	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Trichocomaceae	family	7	8	12	5	14	2	40	3	6	3	44	23	2	31	20	0	2	11	6	1	10	103	6	43	52	2	5	0
Aspergillus	genus	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0
Eupenicillium	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paecilomyces	genus	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
Penicillium	genus	432	108	131	45	151	90	640	428	300	124	456	2007	222	2003	1567	7	178	1097	108	334	157	862	50	1451	760	131	93	26
Rasamsonia	genus	0	7	0	0	1	0	0	0	0	1	14	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Talaromyces	genus	0	0	2	2	3	1	42	0	0	0	0	0	0	2	2	0	0	0	1	0	2	6	5	7	6	0	0	3
Trichocomaceae_unidentified	genus	142	566	348	486	175	132	1459	169	181	131	376	11	19	20	29	37	124	568	188	7	161	1102	79	103	80	187	229	18
Eurotiomycetes_unidentified_1	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0
Sarcinomyces	genus	0	1	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Arthroderma	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Onygenaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
Incertae_sedis_16	family	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Calcarisporiella	genus	0	0	0	1	106	35	0	2	0	1	0	6	52	0	1	0	2	0	0	0	0	0	0	1	4	3	0	145
Chalara	genus	1	3	150	10	5	15	0	1	3	2	13	0	0	0	3	5	0	43	6	0	66	1	0	37	16	864	12	14
Gyoerffyella	genus	0	0	0	0	0	0	0	0	0	0	1	0	673	0	0	0	0	0	0	0	0	0	0	35	1	0	2	0
Knufia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Ochroconis	genus	2	0	0	0	0	1	0	0	0	0	0	1	4	0	4	0	2	0	0	0	0	3	0	2	4	0	0	0
Phaeoisaria	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xenochalara	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lecanoromycetes	class	4	0	3	4	0	1	0	0	0	2	9	0	0	1	6	0	0	0	0	0	9	0	5	2	2	0	0	7
Lecanorales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Cladonia	genus	8	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Lecanorales_unidentified_1	genus	0	0	5	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Parmeliaceae	family	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nodobryoria	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
Parmelia	genus	0	19	27	6	0	8	0	0	1	0	1	0	0	0	0	2	0	0	8	0	0	0	9	7	5	0	2	38
Lecanoromycetes_unidentified_1	genus	0	0	0	10	0	0	1	571	0	0	0	0	0	0	0	0	0	0	2	0	53	0	0	6	20	0	0	0
Phaeophyscia	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Physcia	genus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Teloschistaceae_unidentified	genus	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Umbilicaria	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leotiomycetes	class	169	353	64	221	138	389	9	723	1	155	69	62	45	234	256	189	2	311	42	4	144	135	136	369	335	53	261	332
Geoglossaceae	family	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	1	0	0	0	4
Geoglossaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Geoglossum	genus	21	9	0	0	93	2	20	0	0	0	0	46	4	0	0	0	0	0	0	0	0	0	0	5	9	12	0	0
Sabuloglossum	genus	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0
Trichoglossum	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Helotiales	order	1723	95	198	414	617	85	44	1224	26	2460	45	74	76	71	3312	2381	24	36	45	5	130	97	81	124	126	257	179	31
Dermateaceae	family	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0
Cryptosporiopsis	genus	7	5	31	6	2	0	0	0	0	0	1	0	20	19	33	0	2	1	2	0	2	16	3	31	52	6	2	0
Dermateaceae_unidentified	genus	30	4	3	2	11	10	27	0	0	1	4	0	25	3	0	1	0	0	2	0	51	63	1	31	21	6	30	5
Mollisia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
Helotiaceae	family	0	0	2	0	0	0	0	1	0	0	0	4	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	1
Claussenomyces	genus	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Crocicreas	genus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Helotiaceae_unidentified	genus	41	0	0	8	0	2	0	0	0	0	9	31	96	3	7	2	1	0	1	0	20	0	4	2	0	1	16	10
Hymenoscyphus	genus	5	0	0	2	0	17	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
Neobulgaria	genus	21	0	0	3	1	5	1	0	0	3	0	0	0	1	3	0	0	0	0	0	33	0	0	1	0	14	0	0
Rhizoscyphus	genus	0	0	0	26	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	37	0	0	0	0	0
Helotiales_unidentified_1	genus	2115	2404	2127	3584	4215	7062	253	9400	2658	8945	757	685	1646	4866	2486	838	219	412	772	484	3244	2496	840	3859	3194	2999	2289	3073
Hemiphacidiaceae	family	1	5	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Meria	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhabdocline	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyaloscyphaceae	family	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Albotricha	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
Cistella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
Haplographium	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyaloscypha	genus	0	0	1	0	15	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyaloscyphaceae_unidentified	genus	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
Lachnellula	genus	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnum	genus	0	7	11	11	0	0	0	0	0	0	37	16	645	0	0	0	0	1	0	0	1	1	4	0	0	39	100	0
Incertae_sedis_2	family	6	3	4	2	5	1	100	0	4	1	6	4	0	0	1	0	1	0	0	0	1	2	2	9	6	3	3	1
Ascocoryne	genus	71	0	0	7	3	6	0	0	0	0	0	0	2	4	3	1	0	0	8	0	41	1	1	94	4	1	2	40
Cadophora	genus	57	240	3892	863	1767	1203	13	4	3	10	2812	1	41	3	18	34	1	12	72	2	267	172	421	732	2145	60	10030	508
Catenulifera	genus	10	0	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	6
Clathrosporium	genus	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cystodendron	genus	3	0	0	0	1	0	0	0	0	0	0	272	219	9	7	0	0	0	0	0	6	0	0	0	0	0	0	0
Glarea	genus	4	0	0	0	0	1	7	0	8	0	0	919	1	6	7	0	0	0	0	0	6	7	0	1	1	0	0	0
Incertae_sedis_2_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1
Infundichalara	genus	2	0	1	52	147	10	0	0	0	1	3	0	1	3	1	6	0	7	3	0	11	0	1	8	1	8	11	7
Leptodontidium	genus	3	10	12	26	36	7	0	0	0	2	24	0	2	48	98	0	0	0	88	0	55	36	18	5	8	4	39	2
Oculimacula	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	36	4	0	0	0	0	0	0	0	0	2	2	0	1	0
Pilidium	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhexocercosporidium	genus	8	0	1	0	2	1	173	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0
Scytalidium	genus	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tetracladium	genus	35	5	0	0	0	9	1	0	5	4	1	0	8	1316	6	0	2	0	0	0	11	0	0	44	49	25	0	0
Xenopolyscytalum	genus	1	11	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	13	0	2	11	0	1	0	0
Phacidium	genus	0	0	0	2	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0
Lambertella	genus	1	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0
Rutstroemiaceae_unidentified	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Botrytis	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycopappus	genus	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sclerotiniaceae_unidentified	genus	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Vibrisseaceae	family	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Myxocephala	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
Phialocephala	genus	3	45	49	20	17	0	0	9	0	0	78	8	0	0	2	7	0	11	4	0	46	34	60	101	15	6	64	6
Incertae_sedis_1	family	1	18	0	5	9	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	9	5	0	2	0	1	0
Collophora	genus	0	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0
Leohumicola	genus	2368	2517	20	584	2123	79	166	2173	4	3135	46	2962	4	638	6161	148	2	6654	759	4	1993	2526	887	201	492	26	165	18
Meliniomyces	genus	4	1103	110	340	151	26	0	1	0	0	1019	0	1	0	0	22	2	2	8	0	18	738	242	112	106	15	958	26
Alatospora	genus	33	0	0	1	0	0	32	0	0	0	0	0	2	3	72	0	0	0	0	0	5	13	0	7	24	8	0	0
Leotiomycetes_unidentified_1	genus	3	6	25	4	2	58	0	0	2	0	14	4	28	103	2	9	1	2	5	0	8	1	3	1322	2	9	20	9
Rhytismatales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Rhytismataceae	family	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coccomyces	genus	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lophodermium	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Rhytismataceae_unidentified	genus	0	0	1	1	0	0	1	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0
Orbiliomycetes	class	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	34	0	3	0
Dactylella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Dactylellina	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Orbiliaceae_unidentified	genus	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Orbiliomycetes_unidentified_1	genus	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Pezizomycetes	class	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pezizales	order	0	1	0	0	0	0	6	1	1	6	0	0	0	0	1	1	1	0	0	0	4	0	0	12	1	0	1	0
Gyromitra	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Helvella	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
Morchella	genus	0	0	0	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verpa	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0
Peziza	genus	0	0	0	2	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	11	0	0	0	0	0	0	0
Sarcosphaera	genus	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pezizales_unidentified_1	genus	8	4	0	17	1	0	23	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	13	9	0	0
Pyronemataceae	family	1	0	1	0	0	1	1	11	5	2	1	0	0	0	1	0	7	0	0	2	8	0	0	1	0	9	2	0
