Taxon_Name	Level	Slashpile1	Slashpile10	Slashpile11	Slashpile13	Slashpile14	Slashpile15	Slashpile16	Slashpile17	Slashpile18	Slashpile19	Slashpile2	Slashpile20	Slashpile21	Slashpile22	Slashpile23	Slashpile24	Slashpile25	Slashpile26	Slashpile27	Slashpile28	Slashpile3	Slashpile4	Slashpile40	Slashpile5	Slashpile6	Slashpile7	Slashpile8	Slashpile9
Denitratisoma	genus	15	3	0	1	1	17	3	10	6	8	0	19	7	51	33	0	18	1	0	2	3	4	1	9	3	0	0	1
Ferribacterium	genus	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0	0	0
Georgfuchsia	genus	30	2	1	2	1	0	11	4	5	17	0	7	14	38	16	5	1	1	0	5	5	8	4	13	7	5	1	5
Methyloversatilis	genus	1	0	0	0	0	1	0	3	2	3	0	8	0	6	1	3	5	4	1	2	0	0	0	0	0	2	1	0
Propionivibrio	genus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sterolibacterium	genus	7	16	13	9	4	2	0	2	0	2	13	13	2	10	9	10	2	2	7	4	6	12	6	8	16	3	17	9
Sulfurisoma	genus	0	0	0	0	0	0	3	2	1	8	0	1	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0
Sulfuritalea	genus	34	7	1	16	5	30	13	12	9	20	0	77	26	77	21	35	88	19	0	58	8	5	4	3	4	13	9	38
Uliginosibacterium	genus	0	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Zoogloea	genus	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Deltaproteobacteria	class	83	111	163	153	153	238	34	93	88	137	32	138	252	112	49	93	72	53	141	45	212	68	142	198	118	93	182	274
Bdellovibrionales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0
Bacteriovoracaceae	family	1	1	0	0	1	1	0	1	3	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0	1	0	0
Bacteriovorax	genus	0	1	2	0	2	1	18	2	3	1	4	3	1	1	4	0	12	8	0	5	1	4	1	1	1	1	0	2
Peredibacter	genus	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	1	5	0	0	2	0	0	1	0	0	0	0	0
Bdellovibrionaceae	family	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bdellovibrio	genus	14	19	28	17	19	15	76	37	88	34	20	50	13	37	24	9	118	40	5	94	7	25	35	5	19	8	42	3
Vampirovibrio	genus	8	24	18	9	7	22	3	6	18	8	10	2	22	2	6	26	47	1	5	37	3	17	19	12	8	7	18	5
Desulfobacteraceae	family	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrionales	order	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfuromonadales	order	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0
Geobacteraceae	family	0	0	0	0	2	0	0	0	10	0	0	0	1	0	0	1	0	0	1	0	2	0	1	3	2	3	0	1
Geobacter	genus	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	18	0	0	31	14	8	1	3
Geothermobacter	genus	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Myxococcales	order	106	113	96	82	72	60	37	119	94	112	27	168	83	211	93	105	73	64	75	40	104	85	105	103	90	83	113	51
Cystobacteraceae	family	12	14	11	10	6	5	9	18	13	15	2	26	10	26	10	16	35	19	1	12	3	11	14	6	13	11	8	2
Anaeromyxobacter	genus	21	22	34	140	71	20	5	131	10	25	8	25	22	57	24	73	22	46	8	13	39	10	44	28	18	99	39	15
Archangium	genus	1	9	5	3	3	0	9	8	6	3	1	13	5	9	6	3	11	8	2	3	2	7	8	2	4	1	4	2
Cystobacter	genus	2	8	3	2	4	4	0	3	3	6	1	15	2	11	6	11	0	4	1	0	4	1	7	1	5	4	3	1
Hyalangium	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Stigmatella	genus	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haliangium	genus	48	47	38	24	21	31	16	38	52	51	6	80	38	99	50	38	54	26	28	34	43	49	46	47	85	30	55	13
Kofleria	genus	3	0	2	4	2	2	0	2	4	5	0	5	0	6	2	2	1	0	2	0	1	2	0	1	1	1	2	5
Labilithrix	genus	23	44	45	54	35	20	38	36	21	79	15	53	63	60	27	42	21	33	12	23	21	57	60	34	41	31	113	13
Myxococcaceae	family	0	1	0	1	0	0	0	0	1	1	0	2	0	6	0	0	0	0	0	1	0	2	0	1	1	0	0	0
Corallococcus	genus	0	0	0	0	1	0	1	0	2	0	0	1	0	0	1	1	7	1	1	4	0	0	0	0	2	0	1	0
Myxococcus	genus	0	0	0	0	0	0	1	0	0	1	0	1	0	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0
Pyxidicoccus	genus	2	2	1	0	0	0	1	0	0	0	0	2	0	1	0	1	1	1	0	8	0	0	0	0	2	0	0	0
Nannocystaceae	family	5	0	0	1	0	4	0	2	0	1	0	1	2	7	3	1	2	2	3	1	1	3	1	2	3	1	2	0
Enhygromyxa	genus	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Plesiocystis	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phaselicystis	genus	4	2	3	3	3	0	1	1	0	6	0	11	5	4	2	2	2	2	8	1	11	5	0	2	4	1	13	0
Polyangiaceae	family	10	24	22	11	12	5	6	8	4	15	5	21	12	33	17	10	2	10	20	8	11	25	30	13	18	6	21	7
Byssovorax	genus	19	14	19	12	9	8	9	11	9	21	9	30	8	28	12	4	13	23	10	10	17	35	24	10	16	4	22	4
Chondromyces	genus	0	6	1	1	0	1	2	1	0	1	0	2	8	0	2	0	0	0	1	0	0	1	0	2	2	1	2	2
Jahnella	genus	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1
Sorangium	genus	1	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0
Vulgatibacter	genus	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0
Syntrophobacterales	order	13	1	1	3	8	23	0	1	0	0	0	1	17	4	2	1	0	0	5	0	33	3	7	19	19	3	3	6
Desulfobacca	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Desulfomonile	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Smithella	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobacteraceae	family	33	1	1	5	7	40	0	0	0	0	0	6	16	15	2	4	0	0	2	0	46	5	14	18	12	1	2	15
Desulfacinum	genus	3	0	2	2	1	12	0	0	0	0	0	1	3	0	0	2	0	0	0	0	12	0	3	5	2	0	1	7
Desulfoglaeba	genus	4	2	4	3	5	7	0	0	0	0	1	0	3	5	1	0	0	2	4	0	6	0	9	10	1	0	3	12
Desulfovirga	genus	2	0	0	1	1	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	2	0	2	0	1	0
Gammaproteobacteria	class	308	341	221	268	238	158	172	203	327	293	285	305	292	294	272	325	333	146	100	227	271	368	225	254	215	196	556	152
Candidatus Carsonella	genus	3	12	10	2	1	0	8	7	4	4	4	5	2	3	2	1	10	2	1	10	4	3	4	1	7	0	3	0
Chromatiales	order	19	45	19	110	70	100	1	20	1	31	48	16	86	31	14	116	4	78	28	5	51	57	23	27	34	91	130	48
Chromatiaceae	family	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosococcus	genus	0	4	1	5	5	10	0	0	1	0	2	0	5	0	0	8	1	1	1	0	0	3	2	0	0	7	8	1
Ectothiorhodospiraceae	family	0	0	1	3	0	1	0	2	0	3	0	1	4	5	1	2	0	6	1	0	6	5	0	2	5	3	6	0
Acidiferrobacter	genus	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	41	0	0	0	0	0	0	0
Ectothiorhodosinus	genus	0	0	1	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Enterobacteriaceae	family	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Lelliottia	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Lonsdalea	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plesiomonas	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella	genus	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia	genus	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gammaproteobacteria_incertae_sedis	order	2	1	0	0	0	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Solimonas	genus	1	1	2	0	0	0	9	49	21	1	0	3	0	0	1	0	3	1	0	0	0	1	2	1	0	0	0	0
Thioprofundum	genus	0	0	0	0	0	0	2	5	3	0	0	0	0	0	2	0	0	3	0	0	0	1	1	0	0	0	0	0
Legionellales	order	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coxiellaceae	family	11	5	1	1	0	1	1	3	11	1	0	5	2	3	3	2	1	0	4	1	1	3	5	2	1	1	4	3
Aquicella	genus	30	34	33	10	24	17	65	46	37	55	44	36	72	23	35	37	22	22	11	15	28	46	25	26	20	18	28	13
Coxiella	genus	8	4	3	5	2	6	5	9	17	11	2	6	14	5	4	5	5	1	2	1	6	4	8	10	3	4	6	2
Diplorickettsia	genus	1	0	5	2	1	0	0	0	2	0	0	2	2	1	1	2	3	2	2	3	3	0	1	2	0	0	1	1
Legionella	genus	17	30	35	7	10	14	48	28	43	27	38	25	16	38	39	8	68	23	9	59	21	34	20	24	18	12	12	4
Methylococcaceae	family	1	1	4	1	0	1	4	1	0	3	0	5	1	1	0	1	1	0	2	3	1	1	1	1	1	0	1	1
Methylococcus	genus	1	10	3	3	3	2	2	5	1	9	3	3	7	3	3	0	9	1	1	5	4	8	4	3	6	2	2	1
Methylohalobius	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Oceanospirillales	order	3	0	0	1	0	0	1	1	4	1	0	1	1	7	7	6	2	0	0	1	1	1	0	1	2	7	0	1
Halomonas	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Oceanospirillaceae	family	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Oleiphilus	genus	0	2	0	0	0	0	0	1	0	0	0	5	0	2	1	0	10	1	0	5	0	0	1	1	1	0	0	0
Haemophilus	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Pseudomonadales	order	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acinetobacter	genus	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alkanindiges	genus	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudomonadaceae	family	5	0	1	1	1	0	35	0	13	3	0	28	0	1	0	1	0	0	1	2	2	0	1	1	0	0	0	0
Azomonas	genus	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Azorhizophilus	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cellvibrio	genus	0	0	2	1	0	0	4	0	2	0	0	1	0	0	0	1	5	0	0	13	3	4	0	0	0	0	0	0
Pseudomonas	genus	12	1	1	4	2	1	28	23	39	12	0	158	1	4	6	1	8	1	4	14	32	2	2	3	1	0	0	0
Rhizobacter	genus	44	39	17	57	15	20	55	49	16	19	0	128	20	42	55	19	8	50	11	5	20	15	28	52	15	29	3	19
Serpens	genus	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dasania	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Thiotrichales	order	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Beggiatoa	genus	0	1	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	4	0	1
Caedibacter	genus	1	0	0	0	3	1	0	0	1	3	0	0	2	0	1	0	2	1	0	1	1	2	2	1	0	0	0	2
Fangia	genus	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Xanthomonadales	order	25	22	21	26	12	9	56	21	110	50	34	26	28	47	32	35	33	28	5	27	21	36	19	14	12	5	56	8
Sinobacteraceae	family	9	3	22	18	9	1	23	13	14	27	12	35	20	17	12	53	14	8	3	4	12	12	10	7	16	13	12	4
Alkanibacter	genus	2	0	1	0	0	0	27	5	13	1	0	2	0	0	2	1	5	1	0	1	1	0	6	1	0	1	0	0
Hydrocarboniphaga	genus	0	0	0	0	0	0	2	6	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Nevskia	genus	0	1	0	3	3	0	1	0	1	8	9	2	2	4	3	0	0	7	4	0	0	3	2	0	0	6	2	1
Singularimonas	genus	0	0	1	0	0	1	1	6	2	0	0	0	0	2	0	1	0	0	0	2	0	0	0	0	1	0	0	0
Steroidobacter	genus	880	997	1182	923	753	484	27	78	147	791	1275	372	714	494	379	506	78	135	466	37	761	672	727	451	222	408	1311	428
Xanthomonadaceae	family	52	69	50	20	15	13	37	25	13	91	0	146	35	281	137	4	2	12	14	6	59	60	126	93	45	15	24	5
Aquimonas	genus	1	0	1	0	0	1	0	0	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arenimonas	genus	9	13	28	4	3	0	8	30	20	1	0	74	0	105	67	0	39	40	6	16	12	4	53	8	8	0	3	0
Aspromonas	genus	2	1	2	0	0	0	0	1	0	2	0	1	3	3	6	0	0	1	0	0	1	0	0	2	2	1	4	0
Dokdonella	genus	7	7	5	1	1	0	2	1	0	0	2	11	0	7	12	0	0	0	0	0	13	37	33	24	20	4	8	0
Luteibacter	genus	0	0	0	0	0	0	0	0	8	0	0	1	0	0	5	0	1	0	0	0	0	3	0	0	0	0	0	0
Luteimonas	genus	0	4	0	1	0	0	3	3	0	2	0	3	3	4	3	1	0	0	0	0	1	0	4	4	2	1	7	0
Lysobacter	genus	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Metallibacterium	genus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
Mizugakiibacter	genus	1	0	2	0	0	0	0	1	0	0	0	1	2	1	2	0	0	0	1	0	3	0	1	0	1	0	0	0
Panacagrimonas	genus	24	0	2	4	11	9	101	26	24	30	0	4	1	83	39	5	0	30	12	3	7	0	3	6	5	0	0	1
Pseudoxanthomonas	genus	2	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rehaibacterium	genus	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhodanobacter	genus	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	1	0	1	0	0	1	3	0	0	0	1	0
Rudaea	genus	19	20	9	6	11	11	1	8	0	32	0	28	24	51	30	3	0	1	3	0	20	17	21	25	13	9	6	2
Silanimonas	genus	1	1	7	0	0	1	0	0	0	14	0	0	0	18	12	0	0	0	0	0	5	0	91	9	0	0	0	2
Stenotrophomonas	genus	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Thermomonas	genus	3	1	0	0	0	0	0	0	0	2	0	1	2	49	23	0	0	0	0	0	6	1	2	13	0	0	0	0
Oligoflexus	genus	0	4	2	0	0	0	20	0	7	0	1	3	1	0	0	0	3	2	0	1	0	6	1	0	3	0	1	0
Leptospiraceae	family	0	0	0	0	0	0	0	0	8	1	0	2	0	3	0	0	2	1	0	0	0	2	0	1	0	0	0	0
Leptonema	genus	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leptospira	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turneriella	genus	0	0	0	0	0	0	1	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Spirochaetaceae	family	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sphaerochaeta	genus	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Spirochaeta	genus	0	0	0	0	0	0	1	0	9	5	0	7	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
SR1_genera_incertae_sedis	genus	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Synergistaceae	family	6	0	2	1	4	4	0	2	0	10	0	1	11	2	3	4	0	0	3	0	13	0	0	2	0	5	0	1
Aminivibrio	genus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Aminomonas	genus	3	0	0	4	1	4	0	1	0	0	0	0	3	4	2	4	0	0	2	0	7	0	1	2	0	5	1	1
Verrucomicrobia	phylum	24	21	53	13	31	68	27	25	30	14	2	32	57	28	24	28	16	13	47	10	46	21	24	57	32	24	38	69
Opitutae	class	2	1	0	0	1	0	6	0	1	2	0	2	0	1	0	0	3	1	0	0	0	1	0	0	1	1	0	0
Opitutaceae	family	2	1	2	2	0	0	7	4	14	7	0	6	3	3	0	1	6	2	0	4	0	2	1	1	0	1	0	0
Alterococcus	genus	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Opitutus	genus	45	92	63	45	20	29	255	121	566	166	39	239	44	209	94	35	247	168	31	241	35	131	55	57	65	47	61	8
Puniceicoccaceae	family	5	1	1	1	0	0	4	0	0	3	0	3	1	14	3	3	0	0	0	0	1	2	1	1	3	0	0	1
Cerasicoccus	genus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Coraliomargarita	genus	1	0	0	0	0	0	3	0	0	2	0	0	4	2	2	2	0	0	0	0	0	2	0	0	4	0	0	1
Spartobacteria	class	0	3	13	3	2	6	2	3	2	0	1	1	9	0	0	2	2	0	7	1	1	1	6	5	2	3	8	6
Spartobacteria_genera_incertae_sedis	genus	161	634	1217	377	555	2258	70	367	175	250	69	254	1839	101	90	348	91	217	936	83	775	245	302	1375	779	509	641	1610
Xiphinematobacter	genus	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0
Subdivision3_genera_incertae_sedis	genus	341	176	142	186	262	315	188	234	263	320	53	440	240	790	325	216	483	328	390	355	482	173	198	332	188	103	201	199
Subdivision5_genera_incertae_sedis	genus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucomicrobiales	order	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Verrucomicrobiaceae	family	18	69	76	31	34	92	20	29	286	21	16	28	97	26	17	43	33	21	66	34	43	27	21	78	43	35	80	85
Brevifollis	genus	1	10	4	2	3	4	6	7	242	2	2	7	4	1	6	2	26	11	2	10	3	3	6	3	5	3	4	1
Luteolibacter	genus	0	2	1	1	0	0	35	1	70	0	0	3	0	2	0	0	5	2	0	6	0	1	1	0	0	0	0	0
Persicirhabdus	genus	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prosthecobacter	genus	0	0	0	0	0	0	26	0	1	0	1	1	0	2	0	0	1	1	1	1	0	0	0	0	0	0	0	0
Roseimicrobium	genus	17	3	4	3	6	12	1	0	2	3	1	1	7	2	3	1	1	5	1	1	24	6	4	23	4	1	1	12
Verrucomicrobium	genus	19	16	17	21	13	60	7	23	47	9	5	15	73	13	3	18	22	6	37	36	30	7	14	38	21	22	20	48
unknown	domain	25	108	125	35	99	14	55	27	71	16	96	38	11	72	23	39	58	112	42	98	49	62	116	34	59	35	89	16
